ID,LastBillAmount,LatePaymentCount,LatePaymentCharges,BillMonthlyDate,AccessoriesPaid,AvgMonthlySpend,PaymentType
11067,144.83,13,94.14,17,21.95,146.36,CK
11068,107.76,0,0.00,17,0.00,107.76,Auto
11069,110.27,1,5.52,17,0.00,110.57,CC
11070,112.26,2,11.23,3,36.23,113.58,PP
11071,110.35,0,0.00,17,11.00,110.52,Auto
11072,86.25,1,4.32,3,0.00,86.54,CC
11073,80.73,4,16.15,17,0.00,81.08,CC
11074,179.58,0,0.00,17,0.00,179.58,CC
11075,87.68,0,0.00,17,0.00,87.68,CC
11076,141.72,0,0.00,17,0.00,141.72,CC
11077,145.62,2,14.57,3,0.00,146.13,ACH
11078,110.57,1,5.53,3,32.79,112.49,CC
11079,61.74,0,0.00,3,0.00,61.74,CC
11080,60.16,4,12.04,17,0.00,60.28,CC
11081,85.43,0,0.00,17,9.03,85.85,CC
11082,102.76,1,5.14,17,0.00,103.13,CC
11083,40.07,0,0.00,3,0.00,40.07,Auto
11084,215.80,0,0.00,17,0.00,215.80,CC
11085,113.26,3,16.99,3,0.00,113.63,ACH
11086,41.80,0,0.00,17,0.00,41.80,Auto
11087,100.30,9,45.14,3,0.00,100.69,PP
11088,85.89,0,0.00,3,0.00,85.89,ACH
11089,127.94,0,0.00,3,2.87,128.11,Auto
11090,121.91,0,0.00,17,0.00,121.91,Auto
11091,62.64,3,9.40,17,8.31,63.63,CK
11092,106.79,1,5.34,17,31.07,107.59,CC
11093,179.25,3,26.89,17,42.12,180.03,CC
11094,111.61,7,39.07,3,39.46,112.50,CC
11095,88.53,0,0.00,17,0.00,88.53,Auto
11096,121.52,0,0.00,3,31.09,121.85,Auto
11097,44.14,0,0.00,17,0.00,44.14,CC
11098,64.01,19,60.81,17,51.28,65.06,CK
11099,117.23,7,41.04,17,0.00,118.17,CK
11100,81.24,0,0.00,3,44.31,83.58,Auto
11101,80.62,0,0.00,3,0.00,80.62,CC
11102,114.18,15,85.64,3,0.00,115.17,CK
11103,69.86,0,0.00,17,25.56,73.06,PP
11104,85.60,3,12.84,17,0.00,85.86,PP
11105,166.30,3,24.95,17,0.00,166.86,CC
11106,170.00,0,0.00,17,0.00,170.00,CC
11107,172.38,0,0.00,17,0.00,172.38,Auto
11108,117.38,6,35.22,3,6.32,117.87,CC
11109,113.03,0,0.00,17,15.19,114.55,Auto
11110,83.92,0,0.00,3,0.00,83.92,Auto
11111,42.68,0,0.00,17,28.38,46.74,CC
11112,150.90,0,0.00,3,28.47,151.67,Auto
11113,170.08,20,170.08,3,0.00,171.55,CK
11114,179.40,7,62.79,17,58.23,182.29,CK
11115,120.71,0,0.00,3,26.43,133.93,CC
11116,124.20,0,0.00,3,19.46,124.37,Auto
11117,84.95,0,0.00,3,27.22,87.68,CC
11118,62.77,2,6.28,3,0.00,62.97,CC
11119,130.30,0,0.00,17,0.00,130.30,CC
11120,175.07,0,0.00,17,0.00,175.07,CC
11121,106.12,3,15.92,17,24.42,106.70,CC
11122,68.35,0,0.00,3,0.00,68.35,CC
11123,107.57,1,5.38,17,28.88,108.15,CC
11124,63.94,0,0.00,17,0.00,63.94,Auto
11125,89.10,3,13.37,3,0.00,89.39,PP
11126,83.32,0,0.00,3,0.00,83.32,Auto
11127,50.60,0,0.00,3,0.00,50.60,Auto
11128,123.33,0,0.00,17,43.92,130.65,CC
11129,89.10,0,0.00,3,0.00,89.10,Auto
11130,60.11,1,3.01,17,45.56,62.43,CC
11131,145.52,0,0.00,17,0.00,145.52,Auto
11132,65.28,2,6.53,3,49.32,66.88,CC
11133,109.14,4,21.83,3,0.00,109.53,CC
11134,84.57,0,0.00,3,13.67,85.14,Auto
11135,170.54,0,0.00,3,0.00,170.54,Auto
11136,177.14,0,0.00,17,9.30,177.29,CC
11137,49.76,0,0.00,17,0.00,49.76,PP
11138,128.12,6,38.44,17,8.70,129.43,CK
11139,46.02,1,2.31,3,0.00,46.12,CC
11140,140.80,18,126.72,3,57.02,142.62,CK
11141,86.14,0,0.00,17,0.00,86.14,CC
11142,102.82,0,0.00,3,0.00,102.82,PP
11143,88.57,0,0.00,17,13.47,89.02,Auto
11144,178.52,0,0.00,17,0.00,178.52,CK
11145,109.14,0,0.00,3,31.61,109.96,Auto
11146,81.76,4,16.36,17,0.00,82.02,CC
11147,82.51,4,16.51,17,30.38,83.45,CC
11148,86.17,0,0.00,17,29.55,88.45,Auto
11149,85.78,1,4.29,17,53.18,86.71,ACH
11150,83.40,0,0.00,17,0.00,83.40,Auto
11151,174.89,7,61.22,17,48.03,176.20,CC
11152,114.14,0,0.00,17,0.00,114.14,Auto
11153,80.36,0,0.00,17,52.41,80.85,Auto
11154,116.30,2,11.63,17,22.33,117.40,CC
11155,41.28,1,2.07,3,15.29,42.20,CC
11156,126.97,0,0.00,3,0.00,126.97,Auto
11157,65.49,0,0.00,3,0.00,65.49,Auto
11158,116.03,0,0.00,17,32.29,116.47,Auto
11159,83.54,7,29.24,3,0.00,83.87,ACH
11160,109.90,4,21.98,3,0.00,110.86,CK
11161,59.20,17,50.32,3,0.00,59.73,CK
11162,103.12,0,0.00,17,27.23,103.81,CC
11163,60.55,0,0.00,17,0.00,60.55,Auto
11164,81.07,2,8.11,3,0.00,81.30,CC
11165,100.55,0,0.00,3,0.00,100.55,Auto
11166,146.81,0,0.00,3,0.00,146.81,Auto
11167,180.50,8,72.20,17,0.00,182.01,CK
11168,61.92,0,0.00,17,0.00,61.92,CC
11169,164.80,2,16.48,3,53.47,166.75,CC
11170,81.64,0,0.00,17,0.00,81.64,Auto
11171,106.30,0,0.00,3,0.00,106.30,CC
11172,63.64,1,3.19,3,0.00,63.83,CC
11173,47.79,3,7.17,17,0.00,47.87,CC
11174,146.74,4,29.35,3,0.00,147.23,CC
11175,174.17,5,43.55,17,8.89,174.76,CC
11176,64.33,0,0.00,3,0.00,64.33,CC
11177,66.84,8,26.74,3,0.00,67.11,ACH
11178,62.00,2,6.20,3,0.00,62.19,CC
11179,147.98,1,7.40,3,53.11,152.02,CC
11180,145.40,0,0.00,17,27.57,148.47,Auto
11181,177.00,16,141.60,17,0.00,178.58,CK
11182,85.39,0,0.00,3,52.63,88.90,Auto
11183,100.86,0,0.00,17,37.47,101.57,Auto
11184,43.53,0,0.00,3,10.10,43.96,Auto
11185,69.32,0,0.00,3,3.80,69.38,Auto
11186,82.82,0,0.00,17,5.69,83.39,Auto
11187,128.20,0,0.00,3,0.00,128.20,Auto
11188,101.89,0,0.00,3,0.00,101.89,Auto
11189,177.65,1,8.89,17,15.13,178.75,CC
11190,141.47,0,0.00,3,12.63,144.00,CC
11191,102.51,2,10.26,17,0.00,102.68,CC
11192,128.01,0,0.00,17,0.00,128.01,Auto
11193,111.34,9,50.11,3,51.13,113.22,CK
11194,60.89,0,0.00,17,0.00,60.89,PP
11195,44.17,0,0.00,17,0.00,44.17,ACH
11196,89.61,0,0.00,3,13.50,89.73,Auto
11197,87.97,10,43.99,17,0.00,88.73,CK
11198,61.87,4,12.38,3,22.31,62.51,CC
11199,104.12,3,15.62,17,0.00,104.37,PP
11200,89.86,0,0.00,3,0.00,89.86,Auto
11201,84.22,0,0.00,17,0.00,84.22,Auto
11202,177.96,0,0.00,17,0.00,177.96,Auto
11203,173.51,0,0.00,17,0.00,173.51,Auto
11204,143.00,1,7.15,17,56.17,147.88,CC
11205,49.28,9,22.18,3,29.73,49.74,PP
11206,170.86,0,0.00,17,37.12,174.24,CC
11207,49.50,0,0.00,17,0.00,49.50,CC
11208,112.68,0,0.00,3,0.00,112.68,Auto
11209,106.40,0,0.00,17,7.45,113.85,CC
11210,66.05,0,0.00,17,0.00,66.05,CK
11211,119.32,0,0.00,17,0.00,119.32,Auto
11212,140.49,2,14.05,17,35.78,141.68,PP
11213,124.58,1,6.23,3,0.00,124.83,ACH
11214,100.66,0,0.00,3,0.00,100.66,CC
11215,105.28,0,0.00,17,0.00,105.28,Auto
11216,122.38,5,30.60,3,0.00,122.79,CC
11217,62.00,1,3.10,3,42.01,65.47,PP
11218,87.10,0,0.00,17,0.00,87.10,Auto
11219,115.13,9,51.81,17,47.12,115.97,CC
11220,101.77,2,10.18,17,0.00,101.96,CC
11221,123.27,4,24.66,17,35.50,124.50,CC
11222,83.12,0,0.00,17,0.00,83.12,Auto
11223,63.57,0,0.00,3,0.00,63.57,Auto
11224,89.51,0,0.00,17,0.00,89.51,CC
11225,46.52,0,0.00,17,23.33,48.86,PP
11226,101.94,1,5.10,17,0.00,102.41,CC
11227,85.61,6,25.69,3,0.00,85.94,CC
11228,144.97,3,21.75,3,43.87,146.31,CC
11229,89.23,8,35.70,3,52.25,90.09,ACH
11230,144.00,0,0.00,3,28.54,151.14,Auto
11231,47.23,0,0.00,17,23.31,49.03,Auto
11232,87.08,0,0.00,3,16.03,91.09,CC
11233,141.37,7,49.48,3,54.79,142.51,CC
11234,84.75,0,0.00,3,0.00,84.75,Auto
11235,89.68,2,8.97,17,0.00,89.83,CC
11236,120.57,11,66.32,3,17.63,121.93,CK
11237,109.56,0,0.00,17,0.00,109.56,CC
11238,111.69,18,100.53,3,0.00,112.65,CK
11239,69.32,12,41.60,17,20.04,70.22,CK
11240,104.98,0,0.00,3,10.94,105.11,Auto
11241,46.94,0,0.00,17,38.85,52.49,Auto
11242,126.59,1,6.33,17,0.00,126.68,CC
11243,143.39,1,7.17,3,0.00,143.71,CC
11244,114.72,6,34.42,3,0.00,115.17,CC
11245,141.77,8,56.71,17,41.11,142.89,CC
11246,87.63,0,0.00,17,45.92,88.59,Auto
11247,85.88,19,81.59,3,0.67,86.63,CK
11248,106.07,0,0.00,3,32.02,107.68,Auto
11249,126.11,10,63.06,17,0.00,127.22,CK
11250,65.27,8,26.11,17,0.00,65.57,CC
11251,83.11,0,0.00,17,0.00,83.11,PP
11252,177.44,0,0.00,3,6.67,178.78,CK
11253,85.80,5,21.45,17,42.81,86.63,CC
11254,153.90,0,0.00,17,3.08,154.01,Auto
11255,42.52,6,12.76,3,37.87,43.17,CC
11256,177.52,1,8.88,17,34.69,180.25,CC
11257,82.93,0,0.00,3,0.00,82.93,Auto
11258,112.03,8,44.82,3,0.00,112.93,CK
11259,177.01,0,0.00,17,34.80,188.61,CC
11260,183.50,0,0.00,3,11.26,184.21,Auto
11261,43.92,3,6.59,17,0.00,43.99,CC
11262,48.87,3,7.34,3,29.07,49.63,CC
11263,144.41,0,0.00,17,12.38,144.54,Auto
11264,121.85,0,0.00,17,32.13,132.56,CC
11265,112.31,0,0.00,17,0.00,112.31,Auto
11266,66.96,0,0.00,3,13.90,68.51,PP
11267,44.17,0,0.00,3,0.00,44.17,Auto
11268,46.28,16,37.03,3,44.61,47.17,CK
11269,82.78,0,0.00,17,0.00,82.78,Auto
11270,89.13,2,8.92,3,38.93,90.58,CC
11271,108.05,4,21.61,3,0.00,108.48,CC
11272,142.09,0,0.00,3,0.00,142.09,Auto
11273,61.91,0,0.00,17,0.00,61.91,PP
11274,126.96,6,38.09,3,41.45,127.91,CC
11275,149.80,1,7.49,17,0.00,150.55,CK
11276,89.28,4,17.86,3,0.00,89.62,CC
11277,107.59,1,5.38,17,0.00,107.71,PP
11278,125.99,3,18.90,3,0.00,126.46,CC
11279,83.03,1,4.16,3,12.40,83.82,CC
11280,85.23,0,0.00,3,0.00,85.23,Auto
11281,167.50,8,67.00,3,9.86,168.22,CC
11282,179.90,0,0.00,17,23.84,180.79,Auto
11283,125.37,3,18.81,17,2.68,125.94,CC
11284,103.02,6,30.91,3,56.04,104.07,CC
11285,49.89,6,14.97,3,0.00,50.09,CC
11286,89.98,4,18.00,3,13.50,90.54,CC
11287,120.91,4,24.19,3,0.00,121.32,CC
11288,210.70,0,0.00,17,0.00,210.70,CC
11289,147.89,0,0.00,3,0.00,147.89,Auto
11290,121.38,0,0.00,3,23.01,122.21,Auto
11291,104.74,4,20.95,3,0.00,105.58,CK
11292,163.10,0,0.00,17,31.79,164.49,Auto
11293,175.30,0,0.00,17,0.00,175.30,Auto
11294,68.39,0,0.00,3,0.00,68.39,CC
11295,107.90,0,0.00,3,10.85,108.81,Auto
11296,116.04,0,0.00,3,0.00,116.04,Auto
11297,143.54,0,0.00,17,0.00,143.54,CC
11298,89.69,0,0.00,17,0.00,89.69,Auto
11299,101.04,0,0.00,3,0.00,101.04,Auto
11300,101.85,2,10.19,17,0.00,102.10,CC
11301,49.33,5,12.34,3,15.00,49.74,CC
11302,61.17,0,0.00,17,9.57,70.74,CC
11303,108.59,3,16.29,3,23.86,109.43,CC
11304,177.15,1,8.86,3,0.00,177.60,CC
11305,174.37,1,8.72,17,59.13,177.95,CC
11306,113.98,0,0.00,3,52.30,114.45,Auto
11307,87.64,0,0.00,3,6.95,87.80,Auto
11308,176.27,1,8.82,17,0.00,176.41,CC
11309,119.89,0,0.00,3,0.00,119.89,Auto
11310,87.51,2,8.76,17,1.91,87.67,PP
11311,46.47,1,2.33,17,0.00,46.60,PP
11312,47.77,8,19.11,17,0.00,47.99,CC
11313,140.91,1,7.05,17,0.00,141.05,PP
11314,62.19,0,0.00,3,28.70,62.99,Auto
11315,49.59,5,12.40,3,51.49,50.49,CC
11316,80.30,0,0.00,17,0.00,80.30,Auto
11317,43.70,17,37.15,17,0.00,44.08,CK
11318,147.87,2,14.79,3,0.00,148.37,CC
11319,126.73,0,0.00,3,0.00,126.73,Auto
11320,46.11,0,0.00,17,0.00,46.11,PP
11321,82.23,0,0.00,17,0.00,82.23,PP
11322,141.56,1,7.08,17,0.00,141.64,CC
11323,83.73,1,4.19,17,9.07,85.06,CK
11324,175.45,0,0.00,3,15.91,175.61,Auto
11325,85.26,10,42.63,17,0.00,85.96,CK
11326,84.38,4,16.88,3,52.38,85.54,CC
11327,127.24,1,6.37,17,0.00,127.53,CC
11328,115.84,0,0.00,3,40.97,121.70,Auto
11329,69.35,2,6.94,3,38.54,70.98,CC
11330,80.50,3,12.08,3,0.00,80.79,CC
11331,129.50,6,38.85,17,12.71,130.86,CK
11332,140.82,0,0.00,17,8.56,141.06,CC
11333,112.30,7,39.31,3,0.00,112.75,CC
11334,81.31,0,0.00,17,16.68,81.63,CC
11335,180.00,1,9.00,3,0.00,180.57,CC
11336,219.50,2,21.95,3,0.00,220.10,CC
11337,42.28,3,6.35,17,9.06,42.60,CC
11338,87.23,0,0.00,3,12.62,87.42,Auto
11339,215.00,20,215.00,3,41.00,217.27,CK
11340,88.89,6,26.67,3,36.50,89.73,CC
11341,112.87,3,16.94,3,7.42,113.37,ACH
11342,86.97,0,0.00,17,0.00,86.97,Auto
11343,145.40,0,0.00,3,0.00,145.40,Auto
11344,63.92,0,0.00,17,0.00,63.92,CC
11345,43.83,0,0.00,17,0.00,43.83,CC
11346,85.11,6,25.54,17,0.00,85.51,CC
11347,82.58,4,16.52,3,13.75,83.18,PP
11348,102.62,2,10.27,3,0.00,102.92,CC
11349,85.36,0,0.00,17,57.87,86.97,CC
11350,115.83,8,46.34,3,2.89,116.86,CK
11351,101.72,4,20.35,17,0.00,102.02,PP
11352,126.68,0,0.00,3,0.00,126.68,Auto
11353,147.90,2,14.79,17,19.73,148.35,CC
11354,145.96,21,153.26,3,0.00,147.27,CK
11355,86.08,0,0.00,3,0.00,86.08,CC
11356,175.51,8,70.21,17,0.00,176.23,CC
11357,45.68,0,0.00,17,0.00,45.68,Auto
11358,101.50,0,0.00,17,0.00,101.50,Auto
11359,145.62,8,58.25,3,1.65,146.20,CC
11360,179.47,8,71.79,17,0.00,180.26,CC
11361,177.88,7,62.26,3,0.00,178.53,ACH
11362,172.99,5,43.25,3,0.00,173.62,ACH
11363,86.41,6,25.93,3,16.03,86.95,CC
11364,141.12,7,49.40,3,12.87,141.78,CC
11365,115.58,4,23.12,3,47.69,116.77,CC
11366,42.12,1,2.11,3,0.00,42.27,CC
11367,134.20,1,6.71,17,9.33,134.80,PP
11368,62.60,5,15.65,17,0.00,62.78,CC
11369,122.27,2,12.23,3,33.94,123.56,CC
11370,67.07,0,0.00,17,28.02,68.11,Auto
11371,48.39,0,0.00,3,36.57,52.97,Auto
11372,47.43,0,0.00,17,0.00,47.43,Auto
11373,111.80,15,83.85,17,0.00,112.78,CK
11374,110.21,4,22.05,3,0.00,110.57,CC
11375,40.49,0,0.00,17,11.84,41.57,Auto
11376,46.29,3,6.95,3,0.00,46.45,CC
11377,81.49,0,0.00,3,50.97,82.17,Auto
11378,126.33,3,18.95,3,0.00,126.80,ACH
11379,170.38,3,25.56,3,21.32,173.14,CK
11380,157.90,1,7.90,17,0.00,158.19,CC
11381,61.81,0,0.00,3,38.40,63.35,Auto
11382,155.20,2,15.52,3,32.16,157.04,CC
11383,125.94,5,31.49,3,52.16,127.25,ACH
11384,40.14,0,0.00,17,43.89,44.53,CC
11385,66.59,0,0.00,3,0.00,66.59,Auto
11386,128.22,1,6.42,3,0.00,128.52,ACH
11387,171.80,4,34.36,3,53.62,175.32,CK
11388,116.90,2,11.69,3,53.98,118.89,CC
11389,155.00,3,23.25,17,42.09,155.58,ACH
11390,45.47,0,0.00,17,0.00,45.47,PP
11391,173.81,1,8.70,3,0.00,174.18,CC
11392,141.33,0,0.00,3,9.47,141.75,Auto
11393,60.63,0,0.00,3,42.73,62.88,Auto
11394,174.62,8,69.85,17,0.00,175.23,CC
11395,49.18,0,0.00,3,0.00,49.18,Auto
11396,62.82,0,0.00,17,0.00,62.82,Auto
11397,82.75,2,8.28,17,0.00,82.87,ACH
11398,88.18,0,0.00,3,0.00,88.18,CC
11399,69.77,1,3.49,3,0.00,69.91,CC
11400,69.14,6,20.75,3,4.84,69.45,CC
11401,120.39,1,6.02,17,47.19,121.87,CC
11402,114.91,0,0.00,3,0.00,114.91,CC
11403,120.95,0,0.00,17,0.00,120.95,Auto
11404,84.09,0,0.00,17,0.00,84.09,PP
11405,69.20,0,0.00,17,0.00,69.20,PP
11406,49.33,0,0.00,3,0.00,49.33,CC
11407,130.50,0,0.00,3,0.00,130.50,CC
11408,124.33,4,24.87,17,41.04,125.45,CC
11409,64.40,3,9.66,17,0.00,64.58,CC
11410,110.17,0,0.00,17,9.46,110.31,Auto
11411,108.35,3,16.26,17,0.00,108.53,CC
11412,85.20,16,68.16,17,59.62,86.64,CK
11413,76.90,0,0.00,17,37.90,84.48,CC
11414,146.86,0,0.00,3,25.95,147.86,Auto
11415,67.14,0,0.00,3,0.00,67.14,Auto
11416,121.80,7,42.63,17,0.00,122.28,CC
11417,148.02,0,0.00,17,57.03,148.99,Auto
11418,166.70,0,0.00,17,0.00,166.70,Auto
11419,111.81,0,0.00,17,0.00,111.81,Auto
11420,104.43,0,0.00,17,0.00,104.43,Auto
11421,144.63,0,0.00,3,0.00,144.63,Auto
11422,83.01,6,24.91,3,0.00,83.32,CC
11423,89.80,1,4.49,17,0.00,89.98,CC
11424,103.70,2,10.37,3,41.50,105.56,CC
11425,117.83,0,0.00,17,5.07,117.95,PP
11426,176.17,0,0.00,17,40.98,182.03,Auto
11427,42.30,3,6.35,3,8.80,42.68,CC
11428,141.62,0,0.00,17,56.09,142.19,Auto
11429,43.43,0,0.00,17,52.81,48.24,CC
11430,104.65,18,94.19,3,24.96,105.81,CK
11431,114.90,0,0.00,17,5.96,115.12,Auto
11432,238.60,2,23.86,3,0.00,239.33,CC
11433,83.60,1,4.18,17,0.00,83.65,PP
11434,110.20,0,0.00,17,55.30,112.25,Auto
11435,84.11,0,0.00,17,0.00,84.11,Auto
11436,66.70,0,0.00,3,0.00,66.70,Auto
11437,63.43,0,0.00,17,0.00,63.43,CC
11438,151.90,3,22.79,17,58.26,154.36,CC
11439,124.00,2,12.40,17,38.22,124.57,CC
11440,148.54,0,0.00,3,17.75,149.23,Auto
11441,40.06,0,0.00,17,52.49,44.10,Auto
11442,110.62,0,0.00,3,20.40,110.90,Auto
11443,147.19,18,132.48,3,0.00,148.47,CK
11444,43.09,5,10.78,3,0.00,43.26,CC
11445,61.29,0,0.00,17,20.27,63.32,CC
11446,103.10,0,0.00,17,54.37,107.64,Auto
11447,144.80,4,28.96,17,0.00,145.35,CC
11448,172.51,1,8.63,3,42.94,175.23,CC
11449,143.10,0,0.00,3,57.35,157.44,CC
11450,60.60,1,3.03,17,0.00,60.71,PP
11451,127.75,8,51.10,3,0.00,128.21,CC
11452,173.18,0,0.00,3,0.00,173.18,Auto
11453,89.15,6,26.75,3,0.00,89.94,CK
11454,140.06,2,14.01,17,22.82,140.43,CC
11455,102.35,1,5.12,3,2.68,102.67,CC
11456,150.50,6,45.15,3,2.23,151.09,CC
11457,111.94,5,27.99,17,16.68,112.50,CC
11458,124.21,6,37.27,17,0.00,124.58,CC
11459,189.90,6,56.97,17,1.65,190.74,CC
11460,44.72,1,2.24,17,10.57,45.20,CC
11461,112.90,0,0.00,17,0.00,112.90,Auto
11462,89.69,7,31.40,3,17.83,90.20,CC
11463,120.35,0,0.00,17,25.77,146.12,Auto
11464,107.42,0,0.00,17,0.00,107.42,CC
11465,103.49,0,0.00,17,0.00,103.49,Auto
11466,111.55,4,22.31,3,0.00,111.94,PP
11467,60.45,2,6.05,17,47.87,61.38,PP
11468,146.96,9,66.14,3,53.94,148.02,ACH
11469,123.37,0,0.00,17,20.56,123.98,Auto
11470,48.86,0,0.00,17,19.23,58.48,Auto
11471,81.84,7,28.65,3,12.07,82.28,PP
11472,45.40,3,6.81,17,0.00,45.51,CC
11473,173.92,0,0.00,17,0.00,173.92,CC
11474,60.58,0,0.00,3,0.00,60.58,Auto
11475,149.97,2,15.00,3,49.56,155.35,CK
11476,146.30,9,65.84,3,37.37,147.20,CC
11477,127.37,0,0.00,17,20.11,127.75,PP
11478,128.66,4,25.74,3,30.23,129.76,CC
11479,146.70,4,29.34,3,22.14,147.66,CC
11480,142.12,4,28.43,3,0.00,143.26,CK
11481,86.77,0,0.00,3,0.00,86.77,CC
11482,48.86,0,0.00,3,0.00,48.86,CC
11483,113.83,13,73.99,17,0.00,114.85,CK
11484,43.35,0,0.00,3,0.00,43.35,Auto
11485,119.94,7,41.98,3,0.00,120.97,CK
11486,125.96,0,0.00,3,0.00,125.96,Auto
11487,88.80,5,22.20,3,16.76,90.02,CK
11488,200.30,1,10.02,17,0.00,200.58,CC
11489,184.80,8,73.92,3,4.43,185.58,CC
11490,140.64,0,0.00,3,14.14,141.35,Auto
11491,121.85,13,79.21,3,0.00,122.88,CK
11492,107.35,1,5.37,3,0.00,107.64,CC
11493,172.72,7,60.46,3,6.98,173.48,PP
11494,177.88,7,62.26,3,0.00,178.55,CC
11495,69.25,0,0.00,17,0.00,69.25,Auto
11496,121.12,0,0.00,3,0.00,121.12,Auto
11497,176.21,5,44.06,17,58.77,177.73,CC
11498,88.81,7,31.09,3,37.63,89.52,CC
11499,82.79,0,0.00,17,0.00,82.79,PP
11500,62.56,0,0.00,3,36.79,63.42,Auto
11501,49.65,0,0.00,17,0.00,49.65,Auto
11502,62.12,3,9.32,17,22.32,62.42,CC
11503,42.09,0,0.00,3,0.00,42.09,Auto
11504,89.17,0,0.00,17,0.00,89.17,Auto
11505,107.48,0,0.00,17,0.00,107.48,Auto
11506,87.12,2,8.72,3,0.00,87.37,CC
11507,106.97,0,0.00,17,14.38,108.28,Auto
11508,108.72,18,97.85,17,0.00,109.69,CK
11509,115.09,12,69.06,17,0.00,116.13,CK
11510,164.80,0,0.00,3,0.00,164.80,ACH
11511,49.18,0,0.00,3,0.00,49.18,PP
11512,89.53,1,4.48,3,0.00,89.77,CC
11513,164.80,8,65.92,3,0.00,165.45,CC
11514,170.26,2,17.03,3,11.16,171.05,ACH
11515,65.86,0,0.00,3,6.81,66.24,Auto
11516,88.82,9,39.97,3,0.00,89.17,CC
11517,116.24,12,69.75,3,0.00,117.26,CK
11518,81.93,4,16.39,3,25.59,82.74,CC
11519,120.85,0,0.00,17,9.01,121.06,CC
11520,121.29,0,0.00,17,36.10,122.33,CC
11521,148.80,0,0.00,3,0.00,148.80,Auto
11522,143.36,2,14.34,17,39.11,144.00,CC
11523,113.81,8,45.53,3,7.42,114.33,CC
11524,148.50,0,0.00,3,33.48,149.55,Auto
11525,83.93,0,0.00,3,0.00,83.93,ACH
11526,89.60,0,0.00,3,0.00,89.60,Auto
11527,84.40,0,0.00,3,18.10,84.68,Auto
11528,179.42,0,0.00,17,0.53,179.45,ACH
11529,64.55,3,9.69,3,2.85,65.18,CK
11530,179.20,0,0.00,3,0.00,179.20,Auto
11531,146.08,3,21.92,17,0.00,146.61,CC
11532,87.41,5,21.86,3,33.25,89.19,CK
11533,83.70,0,0.00,17,30.55,84.17,Auto
11534,84.82,0,0.00,17,9.02,84.93,Auto
11535,129.54,0,0.00,3,0.00,129.54,CC
11536,179.17,0,0.00,17,0.00,179.17,Auto
11537,80.35,0,0.00,17,42.90,81.15,CC
11538,107.98,2,10.80,17,31.83,108.49,CC
11539,87.51,6,26.26,3,24.42,88.10,CC
11540,68.62,1,3.44,17,23.41,69.55,CC
11541,170.47,8,68.19,3,0.00,171.09,CC
11542,84.96,1,4.25,3,0.00,85.29,PP
11543,172.44,4,34.49,17,53.51,175.96,CK
11544,148.46,0,0.00,17,0.00,148.46,Auto
11545,85.73,0,0.00,17,56.15,86.86,Auto
11546,178.71,0,0.00,3,0.00,178.71,Auto
11547,86.50,0,0.00,17,0.00,86.50,Auto
11548,65.48,0,0.00,17,3.29,65.52,Auto
11549,45.17,4,9.04,3,50.57,46.17,PP
11550,128.50,8,51.40,17,45.49,130.57,CK
11551,111.41,0,0.00,3,0.00,111.41,Auto
11552,85.91,0,0.00,3,0.00,85.91,CC
11553,86.73,7,30.36,17,0.00,87.46,CK
11554,81.44,0,0.00,17,0.00,81.44,ACH
11555,117.35,7,41.08,17,0.00,117.73,CC
11556,143.96,0,0.00,3,0.00,143.96,CC
11557,85.63,2,8.57,3,0.00,85.95,CC
11558,145.03,4,29.01,3,30.09,146.09,CC
11559,117.79,0,0.00,3,28.30,118.11,Auto
11560,124.44,20,124.44,17,0.00,125.54,CK
11561,126.34,20,126.34,17,0.00,127.45,CK
11562,145.52,0,0.00,3,20.12,145.84,Auto
11563,86.78,6,26.04,17,0.00,87.03,CC
11564,100.01,2,10.01,17,0.00,100.30,CC
11565,268.30,12,160.98,17,27.03,271.03,CK
11566,117.45,19,111.58,17,0.00,118.49,CK
11567,107.58,3,16.14,17,45.73,108.65,CC
11568,48.13,0,0.00,3,1.00,48.18,Auto
11569,85.76,0,0.00,3,30.59,86.21,Auto
11570,66.31,0,0.00,17,0.00,66.31,PP
11571,173.53,0,0.00,17,0.00,173.53,Auto
11572,127.73,0,0.00,3,0.00,127.73,Auto
11573,114.70,0,0.00,3,57.57,143.49,CC
11574,179.41,0,0.00,17,34.60,180.00,Auto
11575,112.09,2,11.21,3,0.00,112.42,ACH
11576,173.99,0,0.00,17,0.00,173.99,Auto
11577,123.97,1,6.20,3,0.00,124.45,CC
11578,63.15,1,3.16,17,0.00,63.30,CC
11579,193.80,5,48.45,3,0.00,194.46,CC
11580,179.26,0,0.00,17,0.00,179.26,CC
11581,116.22,18,104.60,3,31.11,117.54,CK
11582,123.44,0,0.00,3,0.00,123.44,Auto
11583,43.04,8,17.22,3,0.00,43.21,CC
11584,61.57,2,6.16,17,0.00,61.66,PP
11585,46.63,0,0.00,17,0.00,46.63,Auto
11586,81.60,3,12.24,3,0.00,81.93,CC
11587,86.74,6,26.03,17,0.00,87.45,CK
11588,128.75,2,12.88,17,0.00,128.95,CC
11589,63.66,0,0.00,17,0.00,63.66,Auto
11590,84.61,4,16.93,3,42.14,85.63,PP
11591,221.10,0,0.00,3,42.44,221.64,Auto
11592,41.94,0,0.00,17,0.00,41.94,Auto
11593,66.18,0,0.00,3,44.23,66.76,Auto
11594,102.45,4,20.49,17,7.10,102.96,CC
