"Age","CarOwner","EstIncome","Gender","ID","MaritalStatus","MemberShipPlan","MonthsAsCustomer","NumChildren","AccessoriesPaid","AvgMonthlySpend","BillMonthlyDate","LastBillAmount","LatePaymentCharges","LatePaymentCount","PaymentType","DroppedCalls","SupportCallsYear","SupportCallsMonth","ComplaintsYear","ComplaintsMonth","CHURN"
"29","Y","53816","F","5612","Single","Gold","72","1","0.00","66.10","3","65.55","39.33","12","CK","3","3","3","2","1","F"
"28","N","354870","F","5643","Single","Gold","17","1","37.87","70.19","17","67.76","3.39","1","CC","5","2","0","5","3","T"
"54","Y","27659","M","5658","Married","Family Military","23","0","4.02","125.21","17","123.95","24.79","4","CK","2","6","6","2","1","F"
"56","Y","76163","M","5661","Single","Gold","83","0","0.00","61.37","17","61.11","21.39","7","PP","0","4","4","0","0","F"
"24","Y","99063","F","5662","Married","Family Military","77","0","0.00","125.56","17","125.56","0.00","0","Auto","2","0","0","2","1","F"
"35","Y","34934","M","5712","Married","Family Platinum","101","0","45.00","147.39","17","146.94","0.00","0","CC","0","0","0","0","0","F"
"62","Y","424000","M","5715","Single","Gold","22","0","0.00","68.01","3","67.54","10.14","3","CK","1","14","6","0","0","T"
"28","Y","460141","M","5718","Single","Gold","75","1","52.20","70.41","17","69.43","20.83","6","CC","5","12","3","6","3","T"
"24","Y","71115","F","5729","Single","Gold","31","2","0.00","64.88","3","64.67","6.47","2","CC","0","1","1","2","0","F"
"28","N","974336","F","5758","Single","Silver","38","2","0.00","41.82","3","41.82","0.00","0","Auto","3","0","0","4","2","F"
"22","N","52427","M","5777","Single","Unlimited","5","0","0.00","128.40","17","128.40","0.00","0","CC","5","3","0","2","1","F"
"80","Y","757024","F","5790","Single","Silver","84","0","12.15","47.67","3","47.35","14.21","6","CC","4","11","4","7","4","F"
"20","Y","42969","M","5795","Single","Unlimited","36","2","0.00","105.71","17","105.71","0.00","0","Auto","1","0","0","0","0","F"
"46","Y","21988","F","5809","Married","Family Unlimited","63","0","37.43","174.89","3","172.78","95.03","11","CK","4","21","6","6","3","T"
"28","Y","44164","M","5863","Single","Silver","78","1","0.00","42.51","17","42.45","4.25","2","CC","0","16","8","0","0","T"
"23","N","20740","F","5870","Single","Silver","27","1","58.71","45.78","17","43.44","4.35","2","PP","0","2","2","1","0","F"
"28","N","25864","F","5884","Married","Family Platinum","56","0","16.22","158.89","17","158.60","0.00","0","Auto","0","0","0","0","0","F"
"19","Y","43343","M","5885","Single","Unlimited","5","0","0.00","103.60","17","103.60","0.00","0","CC","0","0","0","0","0","F"
"58","Y","143259","M","5957","Married","Family Silver","54","0","0.00","85.84","17","85.76","4.29","1","CC","3","0","0","0","0","T"
"27","N","97040","F","5968","Single","Gold","84","1","0.00","69.31","17","69.31","0.00","0","Auto","3","1","1","2","1","T"
"47","Y","64359","F","5969","Single","Unlimited","105","2","58.74","105.81","3","105.25","0.00","0","Auto","1","1","1","2","1","F"
"29","Y","89580","F","6029","Single","Unlimited","95","0","13.32","105.72","3","104.64","88.95","17","CK","1","8","3","0","0","F"
"49","Y","93814","F","6067","Married","Family Silver","115","1","43.62","88.39","3","88.01","0.00","0","Auto","3","2","0","2","1","T"
"26","Y","398750","M","6069","Single","Unlimited","106","0","0.00","110.25","3","109.27","103.81","19","CK","2","10","6","3","2","T"
"47","N","16044","F","6182","Married","Family Gold","119","1","0.00","119.26","3","119.26","0.00","0","Auto","0","0","0","0","0","F"
"30","Y","81473","M","6221","Single","Silver","90","0","0.00","44.08","3","43.90","15.37","7","CC","3","13","2","3","2","T"
"25","Y","65169","F","6313","Single","Unlimited","29","0","43.61","132.31","3","130.80","0.00","0","Auto","2","2","2","2","1","F"
"19","Y","7843","M","6347","Single","Unlimited","22","0","0.00","105.25","3","105.25","0.00","0","Auto","2","2","2","4","2","F"
"24","Y","37414","M","6418","Married","Family Platinum","48","2","0.00","146.79","3","146.79","0.00","0","Auto","1","4","0","0","0","F"
"50","Y","82611","M","6470","Married","Family Military","92","5","5.88","125.10","17","124.62","37.39","6","ACH","2","0","0","0","0","F"
"29","Y","90109","M","6474","Single","Silver","39","8","38.30","42.82","3","41.83","0.00","0","Auto","1","8","8","1","0","F"
"29","Y","18270","M","6571","Single","Silver","17","1","0.00","40.30","17","40.30","0.00","0","CC","0","47","8","0","0","T"
"23","N","163051","M","6633","Single","Platinum","6","1","59.11","97.30","17","87.44","0.00","0","CC","2","0","0","0","0","F"
"19","N","14447","M","6635","Single","Silver","19","2","0.00","45.31","17","45.31","0.00","0","PP","2","24","8","0","0","T"
"28","Y","77652","F","6656","Single","Unlimited","78","3","2.39","187.05","3","186.30","55.89","6","CC","5","12","4","6","3","T"
"26","N","1209","M","6668","Single","Platinum","62","0","0.00","84.39","3","84.11","16.83","4","CC","2","0","0","2","1","F"
"19","Y","33852","M","6677","Single","Silver","20","0","0.00","48.24","3","48.24","0.00","0","Auto","0","2","2","0","0","F"
"46","Y","696147","M","6704","Married","Family Silver","21","2","0.00","85.24","3","85.03","4.26","1","CC","0","0","0","0","0","F"
"27","Y","87591","M","6714","Single","Gold","14","1","0.00","61.41","3","60.97","6.10","2","CK","0","12","3","0","0","T"
"25","Y","39047","F","6896","Single","Platinum","56","1","28.22","84.25","3","83.44","16.69","4","ACH","0","4","0","0","0","F"
"48","Y","943800","F","6948","Married","Family Military","115","0","0.00","126.12","3","125.62","56.53","9","CC","0","4","0","2","1","F"
"47","Y","43224","M","6951","Married","Family Platinum","91","0","0.00","147.69","3","146.40","117.12","16","CK","3","30","3","4","2","T"
"33","Y","65879","F","6957","Married","Family Silver","113","1","0.00","86.62","17","85.86","85.86","20","CK","3","21","5","0","0","T"
"59","N","42833","M","7001","Married","Family Unlimited","94","0","0.00","174.19","17","173.45","69.38","8","CC","2","2","2","2","1","F"
"25","N","14223","M","7039","Single","Silver","90","1","0.00","47.31","3","47.31","0.00","0","Auto","1","41","7","2","1","T"
"81","Y","37367","F","7102","Married","Family Military","113","0","50.36","122.99","3","122.54","0.00","0","Auto","3","12","2","4","2","T"
"22","Y","70542","F","7111","Single","Silver","27","0","0.00","81.26","17","81.10","4.06","1","CC","0","3","3","0","0","F"
"22","Y","99662","F","7113","Single","Unlimited","39","0","2.08","105.06","3","104.60","15.69","3","CC","2","0","0","3","2","T"
"22","Y","7498","F","7192","Single","Platinum","54","0","0.00","80.36","17","80.36","0.00","0","CC","0","2","0","0","0","F"
"30","Y","6245","F","7246","Single","Platinum","101","0","0.00","83.99","17","83.99","0.00","0","Auto","0","0","0","0","0","F"
"42","Y","11049","F","7271","Married","Family Unlimited","17","0","39.01","176.27","3","173.97","0.00","0","Auto","0","0","0","2","1","F"
"26","Y","66485","M","7280","Single","Unlimited","102","1","0.00","102.86","3","102.86","0.00","0","Auto","2","0","0","2","1","F"
"29","Y","80831","F","7305","Married","Family Military","108","1","59.50","122.01","17","120.95","54.43","9","CC","0","1","0","2","0","F"
"35","N","37188","F","7319","Married","Family Military","47","2","0.00","125.17","17","125.03","6.26","1","CC","3","4","0","4","2","T"
"30","Y","66249","M","7342","Married","Family Platinum","19","1","46.79","149.49","3","146.64","7.34","1","CC","1","16","2","0","0","T"
"30","Y","88518","M","7367","Single","Platinum","66","0","0.00","85.24","3","85.24","0.00","0","Auto","2","2","0","4","2","F"
"49","Y","66747","F","7377","Married","Family Unlimited","64","0","17.73","173.26","3","172.30","43.08","5","PP","0","11","2","0","0","T"
"32","Y","33937","F","7431","Married","Family Gold","5","0","42.14","126.36","17","117.93","0.00","0","Auto","2","10","2","0","0","F"
"27","N","37868","F","7455","Married","Family Silver","32","0","0.00","85.27","17","85.27","0.00","0","Auto","3","0","0","2","1","F"
"18","Y","70537","F","7489","Single","Unlimited","12","0","0.00","109.83","17","109.83","0.00","0","Auto","5","0","0","8","5","T"
"26","N","45919","M","7519","Single","Gold","86","0","2.44","70.06","3","69.78","20.94","6","CC","0","6","6","0","0","F"
"51","Y","86283","F","7546","Married","Family Platinum","76","1","39.34","149.83","17","149.31","0.00","0","Auto","3","0","0","4","2","T"
"37","Y","68088","M","7602","Married","Family Unlimited","35","2","0.00","176.14","3","176.14","0.00","0","Auto","0","19","2","0","0","T"
"26","N","36507","F","7628","Married","Family Silver","66","2","0.00","88.82","17","88.08","48.45","11","CK","3","22","5","2","1","T"
"21","Y","31375","M","7654","Single","Unlimited","7","0","0.00","108.32","17","108.32","0.00","0","PP","1","0","0","0","0","F"
"24","Y","74579","M","7656","Single","Platinum","37","0","0.00","82.32","3","82.09","8.21","2","CC","0","2","0","0","0","F"
"37","N","48167","F","7693","Married","Family Platinum","21","1","57.80","148.88","3","145.09","21.77","3","CK","1","3","3","2","0","F"
"40","N","429297","F","7712","Married","Family Unlimited","10","1","18.85","179.61","17","177.72","0.00","0","Auto","2","4","0","2","1","F"
"27","N","24739","F","7728","Single","Gold","22","1","36.72","67.41","17","65.59","3.28","1","CC","2","3","3","2","1","F"
"26","Y","33727","M","7809","Single","Unlimited","40","0","0.00","108.50","3","107.55","37.65","7","CK","5","21","5","6","5","T"
"25","Y","50384","F","7878","Married","Family Gold","78","1","24.45","117.45","17","116.09","81.27","14","CK","3","6","6","3","2","F"
"51","Y","66572","F","7935","Married","Family Platinum","32","0","0.00","140.50","3","140.06","14.01","2","CC","0","1","0","0","0","F"
"25","N","72599","M","7944","Married","Family Silver","31","0","0.00","83.96","3","83.28","20.82","5","CK","0","33","3","2","1","T"
"27","Y","32577","F","7953","Single","Platinum","102","0","42.76","92.13","17","90.90","81.81","18","CK","5","2","2","6","4","T"
"18","N","19362","F","7955","Single","Platinum","6","1","55.27","93.18","17","83.96","0.00","0","Auto","2","12","2","2","1","T"
"26","Y","52549","F","7984","Single","Unlimited","41","0","0.00","103.17","3","102.29","35.81","7","CK","3","21","2","0","0","T"
"25","N","95975","F","8013","Married","Family Silver","79","2","46.77","81.74","17","81.14","0.00","0","Auto","0","0","0","0","0","F"
"41","Y","26149","N","8039","Married","Family Gold","48","1","52.20","120.59","3","119.13","17.87","3","CC","0","0","0","0","0","F"
"29","Y","5165","M","8042","Single","Gold","45","0","1.04","69.00","17","68.97","0.00","0","CC","0","0","0","0","0","F"
"40","Y","77081","F","8067","Married","Family Silver","24","0","0.00","83.20","17","83.20","0.00","0","Auto","0","0","0","0","0","F"
"29","Y","6565","M","8077","Single","Silver","2","0","13.21","52.44","17","45.83","0.00","0","CC","0","5","5","2","1","F"
"45","Y","76998","F","8088","Married","Family Silver","93","0","37.66","84.53","17","83.98","12.60","3","CC","2","0","0","0","0","F"
"41","Y","367087","M","8133","Married","Family Military","93","1","0.00","124.85","3","124.38","43.54","7","CC","0","0","0","0","0","F"
"37","Y","17164","F","8134","Married","Family Unlimited","50","0","0.00","173.86","3","173.86","0.00","0","Auto","5","0","0","4","3","T"
"29","Y","74573","F","8167","Married","Family Unlimited","111","0","0.00","174.09","3","173.46","69.39","8","ACH","2","0","0","4","2","T"
"52","Y","29746","M","8189","Married","Family Gold","1","0","59.71","172.20","3","112.49","0.00","0","CC","1","4","4","0","0","F"
"27","Y","40125","F","8240","Single","Platinum","110","0","0.00","83.70","17","83.70","0.00","0","CC","1","3","3","0","0","F"
"22","Y","61857","M","8320","Single","Silver","6","1","36.28","55.33","3","49.28","0.00","0","Auto","0","0","0","0","0","F"
"23","N","331916","M","8322","Married","Family Gold","48","1","0.00","111.83","17","111.48","16.73","3","PP","0","0","0","0","0","F"
"41","Y","28286","F","8326","Married","Family Platinum","81","2","0.00","148.34","17","147.88","36.97","5","CC","0","0","0","2","1","F"
"51","N","766462","M","8344","Single","Platinum","90","0","0.00","81.23","3","80.91","28.32","7","CC","3","0","0","2","0","T"
"39","Y","40786","F","8358","Married","Family Platinum","94","5","0.00","146.47","3","145.92","51.08","7","CC","1","0","0","0","0","F"
"29","Y","4536","M","8361","Single","Gold","86","1","0.00","67.96","17","67.88","6.79","2","CC","1","4","4","2","1","F"
"29","Y","77745","M","8450","Single","Unlimited","107","0","0.00","104.33","3","103.94","41.58","8","CC","1","0","0","0","0","F"
"54","Y","57568","F","8455","Married","Family Platinum","6","0","0.18","148.74","3","148.71","0.00","0","Auto","0","2","0","2","0","F"
"38","Y","26604","M","8482","Married","Family Unlimited","45","0","34.52","179.59","17","178.82","0.00","0","Auto","3","0","0","2","1","F"
"21","Y","89757","F","8503","Single","Unlimited","27","1","0.00","105.97","17","105.97","0.00","0","Auto","2","1","1","4","2","T"
"53","Y","8036","F","8517","Married","Family Military","117","0","0.00","128.90","17","128.90","0.00","0","Auto","0","0","0","0","0","F"
"20","N","39230","M","8624","Single","Unlimited","12","1","0.00","105.88","3","105.88","0.00","0","CC","1","2","2","0","0","F"
"43","Y","1068","M","8652","Married","Family Gold","69","2","27.94","113.13","17","111.75","67.05","12","CK","0","16","6","0","0","T"
"22","Y","618000","F","8700","Single","Platinum","12","2","7.74","81.55","17","80.56","4.03","1","CC","1","3","3","0","0","F"
"20","Y","90880","M","8772","Single","Unlimited","12","2","0.00","107.58","3","107.58","0.00","0","Auto","3","0","0","4","2","T"
"21","N","92236","M","8809","Single","Gold","4","0","0.00","62.54","3","62.54","0.00","0","CC","2","14","6","4","2","T"
"37","Y","52081","M","8884","Married","Family Gold","13","0","0.00","113.45","17","113.45","0.00","0","CC","5","1","1","5","3","T"
"22","Y","86858","N","8916","Single","Gold","12","0","48.12","72.50","3","68.49","0.00","0","CC","1","0","0","0","0","F"
"27","Y","99072","F","8927","Single","Silver","115","0","19.62","41.14","3","40.80","18.36","9","CC","0","2","2","0","0","F"
"50","Y","75451","M","8931","Married","Family Platinum","75","0","0.00","149.67","3","149.17","37.30","5","CC","2","0","0","2","1","F"
"20","Y","37204","F","8942","Single","Gold","33","0","0.00","64.09","17","63.99","3.20","1","CC","0","0","0","0","0","F"
"24","Y","83913","F","8952","Single","Unlimited","12","0","0.00","103.36","17","103.36","0.00","0","PP","3","14","3","1","0","T"
"30","Y","634941","M","8998","Married","Family Silver","25","0","0.00","82.16","3","81.99","4.10","1","CC","0","4","0","0","0","F"
"53","Y","74541","M","9004","Married","Family Unlimited","90","0","56.53","181.21","17","179.98","54.00","6","PP","1","0","0","2","1","F"
"90","Y","96285","F","9132","Single","Gold","64","0","59.25","63.86","3","62.68","15.67","5","CC","0","4","4","0","0","F"
"28","Y","66349","F","9149","Single","Gold","74","0","13.82","66.27","3","65.86","16.47","5","CC","0","4","4","2","0","F"
"44","Y","54789","F","9183","Married","Family Gold","32","0","47.17","118.59","17","117.11","0.00","0","CC","5","2","0","8","4","T"
"30","Y","55294","M","9213","Married","Family Silver","97","5","0.00","87.01","3","86.69","30.35","7","CC","3","2","0","2","1","F"
"48","N","35408","M","9227","Married","Family Military","19","0","0.00","156.21","3","155.80","7.79","1","CC","2","3","0","0","0","F"
"26","Y","472869","F","9263","Single","Silver","65","0","0.00","42.32","3","42.32","0.00","0","Auto","1","3","3","0","0","F"
"32","Y","689256","M","9373","Married","Family Gold","99","5","23.28","115.71","3","115.06","40.28","7","CC","1","2","0","0","0","F"
"44","Y","476612","F","9420","Married","Family Unlimited","48","0","0.00","175.63","17","174.17","69.67","8","CK","4","23","4","5","3","T"
"22","N","93426","M","9467","Single","Gold","19","0","0.00","62.33","3","62.16","3.11","1","PP","5","0","0","7","5","T"
"79","Y","71420","F","9483","Married","Family Silver","113","0","49.77","87.46","17","86.98","4.35","1","CC","4","1","1","4","3","T"
"24","Y","574136","F","9508","Single","Platinum","22","0","0.00","83.23","3","83.04","4.16","1","CC","0","0","0","0","0","F"
