ID,DroppedCalls,SupportCallsYear,SupportCallsMonth,ComplaintsYear,ComplaintsMonth
10415,4,1,0,5,3
10416,0,10,2,0,0
10417,1,0,0,0,0
10418,2,3,3,2,1
10419,0,4,0,0,0
10420,0,2,2,0,0
10421,0,8,8,0,0
10422,0,3,0,2,0
10423,0,1,1,0,0
10424,4,2,2,2,1
10425,1,0,0,0,0
10426,0,0,0,2,0
10427,0,4,4,2,1
10428,3,0,0,2,1
10429,2,4,4,2,1
10430,2,5,5,4,2
10431,3,33,4,0,0
10432,1,1,0,0,0
10433,1,0,0,0,0
10434,2,0,0,3,2
10435,1,0,0,2,1
10436,4,0,0,2,1
10437,0,0,0,0,0
10438,1,0,0,0,0
10439,1,0,0,2,0
10440,0,2,2,0,0
10441,1,0,0,0,0
10442,0,0,0,2,1
10443,1,3,0,0,0
10444,1,21,2,0,0
10445,2,4,0,2,1
10446,0,2,2,1,0
10447,5,3,3,6,4
10448,4,0,0,2,1
10449,0,0,0,2,1
10450,2,3,0,4,2
10451,2,0,0,2,1
10452,0,2,2,0,0
10453,3,2,2,2,1
10454,0,4,0,2,1
10455,0,0,0,0,0
10456,1,2,2,0,0
10457,3,4,4,0,0
10458,5,2,0,2,1
10459,3,0,0,2,1
10460,0,0,0,0,0
10461,1,2,2,2,1
10462,0,4,4,0,0
10463,5,4,0,8,4
10464,0,0,0,2,1
10465,0,5,5,0,0
10466,1,5,5,0,0
10467,5,6,2,5,3
10468,0,0,0,2,1
10469,0,1,1,0,0
10470,2,0,0,3,2
10471,4,1,0,3,2
10472,0,1,1,0,0
10473,2,0,0,4,2
10474,0,0,0,0,0
10475,0,4,4,2,1
10476,2,1,1,3,2
10477,1,0,0,2,1
10478,3,3,3,2,1
10479,1,0,0,1,0
10480,0,0,0,2,1
10481,4,0,0,6,3
10482,0,0,0,2,0
10483,5,0,0,10,5
10484,0,1,1,0,0
10485,4,0,0,2,1
10486,5,12,2,6,3
10487,1,0,0,0,0
10488,2,0,0,2,1
10489,5,8,2,5,3
10490,3,2,0,0,0
10491,3,12,4,4,2
10492,2,0,0,3,2
10493,0,2,0,0,0
10494,2,2,0,2,1
10495,2,27,5,0,0
10496,1,0,0,0,0
10497,3,0,0,2,1
10498,1,25,4,0,0
10499,5,0,0,2,1
10500,3,2,2,2,1
10501,3,0,0,2,1
10502,5,4,0,2,1
10503,0,0,0,0,0
10504,0,2,0,0,0
10505,1,0,0,0,0
10506,2,1,0,2,1
10507,0,1,0,0,0
10508,0,1,0,0,0
10509,3,0,0,3,2
10510,2,1,0,0,0
10511,1,2,2,2,1
10512,2,0,0,2,1
10513,3,3,3,4,2
10514,2,6,6,3,2
10515,3,2,0,0,0
10516,0,0,0,0,0
10517,0,0,0,0,0
10518,3,19,4,3,2
10519,1,0,0,0,0
10520,3,0,0,4,2
10521,0,0,0,0,0
10522,0,0,0,0,0
10523,0,0,0,2,1
10524,5,1,1,7,4
10525,0,18,2,0,0
10526,1,0,0,1,0
10527,5,0,0,5,4
10528,2,5,5,2,1
10529,0,35,6,2,1
10530,3,0,0,1,0
10531,0,0,0,0,0
10532,0,0,0,0,0
10533,0,4,0,2,1
10534,2,0,0,0,0
10535,0,0,0,0,0
10536,4,3,0,3,2
10537,1,0,0,0,0
10538,3,6,2,2,1
10539,3,0,0,2,1
10540,1,1,1,0,0
10541,3,0,0,2,1
10542,1,1,1,2,0
10543,1,4,0,0,0
10544,2,19,3,0,0
10545,0,3,3,0,0
10546,0,25,4,0,0
10547,2,4,4,3,2
10548,2,0,0,2,1
10549,1,3,3,0,0
10550,2,0,0,3,2
10551,3,24,5,3,2
10552,0,4,0,2,1
10553,0,3,0,2,1
10554,0,30,3,0,0
10555,3,0,0,2,1
10556,0,1,1,0,0
10557,0,18,4,2,1
10558,3,21,6,2,1
10559,0,2,2,2,1
10560,1,0,0,0,0
10561,0,6,6,0,0
10562,1,1,1,0,0
10563,1,0,0,0,0
10564,4,0,0,8,4
10565,0,7,1,0,0
10566,1,3,3,0,0
10567,0,2,2,0,0
10568,4,0,0,6,3
10569,0,0,0,1,0
10570,1,4,4,2,1
10571,2,8,2,0,0
10572,2,10,3,3,2
10573,2,6,6,4,2
10574,0,2,2,0,0
10575,0,8,2,2,1
10576,2,0,0,0,0
10577,2,1,0,2,1
10578,1,0,0,0,0
10579,1,4,0,0,0
10580,4,3,3,2,1
10581,0,3,3,0,0
10582,5,0,0,9,5
10583,0,0,0,0,0
10584,2,24,4,4,2
10585,3,20,3,2,1
10586,0,0,0,0,0
10587,5,0,0,6,3
10588,3,15,5,2,1
10589,0,6,6,0,0
10590,5,1,0,10,5
10591,1,12,2,2,1
10592,5,9,4,2,1
10593,0,0,0,0,0
10594,3,0,0,2,1
10595,0,2,0,0,0
10596,2,7,3,0,0
10597,0,3,3,0,0
10598,2,1,1,3,2
10599,2,0,0,4,2
10600,4,0,0,3,2
10601,1,0,0,2,1
10602,0,0,0,0,0
10603,0,0,0,0,0
10604,0,0,0,0,0
10605,0,2,2,0,0
10606,3,11,1,4,2
10607,0,0,0,2,1
10608,2,2,0,2,1
10609,4,15,4,2,1
10610,4,17,4,8,4
10611,0,0,0,0,0
10612,4,3,3,5,3
10613,0,0,0,2,1
10614,1,3,0,0,0
10615,0,34,4,2,1
10616,3,2,0,3,2
10617,0,8,8,0,0
10618,1,0,0,2,1
10619,0,1,1,0,0
10620,3,0,0,2,0
10621,3,4,0,2,1
10622,0,20,4,2,1
10623,0,11,3,0,0
10624,1,0,0,2,1
10625,0,2,2,0,0
10626,2,0,0,2,1
10627,2,0,0,1,0
10628,0,4,4,2,1
10629,1,10,4,0,0
10630,2,11,3,2,1
10631,1,0,0,0,0
10632,1,0,0,0,0
10633,1,4,0,2,1
10634,0,4,4,2,1
10635,1,13,3,0,0
10636,0,33,4,2,1
10637,0,5,5,2,1
10638,0,1,0,0,0
10639,0,3,3,0,0
10640,4,0,0,7,4
10641,0,10,1,0,0
10642,0,0,0,0,0
10643,0,3,3,0,0
10644,4,3,3,8,4
10645,2,8,1,2,1
10646,0,3,3,2,1
10647,1,4,4,0,0
10648,4,2,2,2,1
10649,0,0,0,0,0
10650,1,41,6,2,1
10651,3,1,0,2,1
10652,5,0,0,3,2
10653,0,21,4,2,1
10654,0,22,4,2,1
10655,3,2,2,2,1
10656,5,0,0,2,1
10657,0,0,0,0,0
10658,0,36,6,0,0
10659,3,11,2,2,1
10660,2,14,4,2,1
10661,1,4,4,2,1
10662,2,0,0,0,0
10663,5,3,3,9,5
10664,3,3,0,2,1
10665,0,0,0,0,0
10666,1,2,0,2,1
10667,1,3,0,2,1
10668,0,9,4,0,0
10669,2,2,0,2,1
10670,3,0,0,2,1
10671,1,0,0,0,0
10672,3,3,3,3,2
10673,0,0,0,0,0
10674,1,3,0,2,1
10675,0,44,5,0,0
10676,0,3,3,0,0
10677,4,7,3,8,4
10678,1,1,0,0,0
10679,0,11,2,2,1
10680,2,44,6,3,2
10681,4,7,3,6,4
10682,2,44,4,0,0
10683,3,4,0,2,1
10684,2,3,3,2,1
10685,5,4,1,7,5
10686,0,2,2,2,1
10687,5,0,0,4,2
10688,0,1,0,0,0
10689,4,3,3,4,3
10690,1,0,0,0,0
10691,3,10,2,1,0
10692,3,1,1,2,1
10693,3,0,0,2,1
10694,1,6,6,2,1
10695,1,0,0,2,1
10696,0,1,1,2,1
10697,4,3,0,4,3
10698,0,3,3,0,0
10699,2,3,3,0,0
10700,1,1,0,0,0
10701,1,4,4,2,1
10702,5,1,0,6,3
10703,2,16,4,3,2
10704,3,3,0,2,1
10705,3,0,0,4,2
10706,0,12,4,0,0
10707,0,29,5,2,1
10708,0,0,0,0,0
10709,0,9,4,0,0
10710,0,1,1,0,0
10711,0,17,8,0,0
10712,3,2,2,0,0
10713,0,0,0,0,0
10714,0,0,0,0,0
10715,5,0,0,8,4
10716,1,5,5,0,0
10717,1,3,0,0,0
10718,0,4,4,0,0
10719,0,0,0,0,0
10720,2,2,2,0,0
10721,4,11,3,5,3
10722,0,2,2,2,1
10723,5,1,1,6,3
10724,2,0,0,2,1
10725,0,2,2,2,1
10726,0,5,5,0,0
10727,0,21,4,1,0
10728,2,4,4,4,2
10729,4,1,1,5,3
10730,0,46,5,0,0
10731,0,3,3,0,0
10732,0,0,0,2,1
10733,3,15,6,3,2
10734,2,0,0,2,1
10735,1,2,2,2,1
10736,3,1,1,3,2
10737,1,3,0,0,0
10738,4,3,0,2,1
10739,1,0,0,0,0
10740,0,0,0,0,0
10741,1,0,0,0,0
10742,0,12,2,0,0
10743,3,3,0,3,2
10744,1,3,0,0,0
10745,0,0,0,2,1
10746,0,0,0,0,0
10747,0,0,0,2,1
10748,0,0,0,0,0
10749,5,0,0,2,1
10750,0,19,2,1,0
10751,4,8,2,6,3
10752,5,3,0,6,4
10753,3,3,0,2,1
10754,0,0,0,2,1
10755,0,4,4,0,0
10756,0,4,0,0,0
10757,1,0,0,2,1
10758,0,10,2,0,0
10759,3,3,3,2,1
10760,0,3,0,2,1
10761,0,11,4,0,0
10762,0,0,0,2,1
10763,1,3,3,0,0
10764,0,4,4,0,0
10765,2,2,2,2,1
10766,3,1,1,0,0
10767,2,1,1,0,0
10768,0,4,4,0,0
10769,0,6,6,0,0
10770,0,3,0,0,0
10771,3,0,0,2,1
10772,2,0,0,0,0
10773,3,0,0,2,1
10774,0,2,2,0,0
10775,0,0,0,0,0
10776,1,3,3,0,0
10777,1,4,0,0,0
10778,4,0,0,8,4
10779,1,4,4,0,0
10780,2,2,2,0,0
10781,3,2,2,4,2
10782,0,4,0,0,0
10783,2,5,5,2,1
10784,1,0,0,2,0
10785,0,1,1,0,0
10786,1,25,4,0,0
10787,0,0,0,0,0
10788,0,0,0,0,0
10789,1,17,2,0,0
10790,5,0,0,5,3
10791,4,17,3,4,2
10792,0,0,0,2,1
10793,5,0,0,4,2
10794,0,2,2,0,0
10795,1,17,2,0,0
10796,2,0,0,2,1
10797,3,3,3,4,2
10798,0,4,0,0,0
10799,0,12,2,2,0
10800,0,6,6,0,0
10801,0,0,0,0,0
10802,0,0,0,0,0
10803,5,0,0,5,3
10804,5,1,1,4,2
10805,4,0,0,6,3
10806,1,0,0,2,1
10807,0,10,1,2,0
10808,0,8,1,0,0
10809,5,0,0,8,4
10810,2,4,0,3,2
10811,1,2,2,2,1
10812,1,2,0,0,0
10813,0,0,0,0,0
10814,5,3,0,10,5
10815,2,4,0,2,1
10816,4,5,5,2,1
10817,3,0,0,0,0
10818,0,8,2,2,1
10819,0,30,5,0,0
10820,2,6,2,2,1
10821,3,2,2,2,1
10822,0,2,0,0,0
10823,0,0,0,0,0
10824,3,4,4,2,1
10825,4,10,2,2,1
10826,3,14,2,2,1
10827,5,1,0,4,3
10828,0,4,0,0,0
10829,0,1,1,0,0
10830,3,0,0,0,0
10831,2,2,2,2,1
10832,1,0,0,0,0
10833,3,2,0,2,1
10834,1,15,6,2,1
10835,2,9,2,2,1
10836,3,2,2,2,1
10837,1,2,2,0,0
10838,2,2,2,4,2
10839,3,2,2,2,1
10840,0,0,0,0,0
10841,0,4,0,0,0
10842,1,6,1,0,0
10843,3,1,0,3,2
10844,1,2,2,0,0
10845,3,5,5,2,1
10846,0,0,0,0,0
10847,3,29,3,2,1
10848,3,10,2,2,1
10849,0,2,0,2,1
10850,4,2,2,5,4
10851,0,20,2,0,0
10852,3,2,2,2,1
10853,2,3,3,2,1
10854,1,47,7,0,0
10855,0,6,6,0,0
10856,0,3,0,0,0
10857,0,2,2,2,1
10858,0,1,0,0,0
10859,1,0,0,2,1
10860,0,2,2,0,0
10861,1,4,4,0,0
10862,5,3,3,9,5
10863,1,0,0,0,0
10864,4,0,0,2,1
10865,3,3,0,0,0
10866,0,2,2,1,0
10867,2,16,2,2,1
10868,0,39,4,0,0
10869,0,2,2,0,0
10870,1,11,4,0,0
10871,1,56,6,2,1
10872,0,18,8,2,1
10873,0,0,0,1,0
10874,0,12,4,0,0
10875,4,11,2,6,3
10876,4,0,0,4,2
10877,2,2,2,0,0
10878,0,2,0,0,0
10879,3,6,6,3,2
10880,2,0,0,4,2
10881,0,0,0,0,0
10882,1,9,1,0,0
10883,1,0,0,2,1
10884,0,25,4,0,0
10885,4,0,0,5,4
10886,0,0,0,0,0
10887,1,0,0,0,0
10888,0,1,1,2,1
10889,0,10,1,0,0
10890,0,0,0,0,0
10891,0,1,1,0,0
10892,1,29,4,0,0
10893,3,6,6,2,1
10894,3,4,0,2,1
10895,3,0,0,2,1
10896,0,0,0,0,0
10897,2,2,2,4,2
10898,5,25,4,7,4
10899,3,0,0,3,2
10900,0,0,0,2,1
10901,4,21,4,4,3
10902,4,0,0,8,4
10903,0,6,6,0,0
10904,3,9,2,3,2
10905,0,0,0,0,0
10906,4,5,5,5,3
10907,2,0,0,2,1
10908,4,6,6,4,2
10909,5,3,0,10,5
10910,0,4,4,0,0
10911,0,1,0,2,1
10912,2,8,3,0,0
10913,0,0,0,0,0
10914,2,3,3,2,1
10915,0,7,2,0,0
10916,2,0,0,0,0
10917,0,3,3,2,1
10918,0,13,3,0,0
10919,2,2,2,0,0
10920,5,49,5,6,3
10921,5,0,0,3,2
10922,5,13,3,3,2
10923,1,0,0,0,0
10924,3,0,0,2,1
10925,0,3,3,1,0
10926,0,3,0,0,0
10927,0,0,0,0,0
10928,0,0,0,0,0
10929,2,0,0,0,0
10930,0,0,0,0,0
10931,0,0,0,0,0
10932,1,84,8,0,0
10933,3,21,3,0,0
10934,0,1,0,0,0
10935,1,10,2,2,1
10936,2,0,0,2,1
10937,0,0,0,2,0
10938,4,2,0,4,2
10939,2,0,0,3,2
10940,2,1,1,3,2
10941,0,0,0,1,0
10942,2,0,0,3,2
10943,3,3,3,4,2
10944,3,1,0,0,0
10945,1,27,4,0,0
10946,0,2,2,2,1
10947,2,0,0,2,1
10948,2,0,0,2,1
10949,1,0,0,0,0
10950,5,0,0,7,4
10951,3,3,3,3,2
10952,0,3,3,2,1
10953,0,6,2,0,0
10954,0,1,0,0,0
10955,3,4,4,0,0
10956,2,2,0,3,2
10957,2,1,1,2,1
10958,5,0,0,6,3
10959,0,10,2,1,0
10960,0,4,0,1,0
10961,3,2,2,2,1
10962,1,2,2,0,0
10963,1,10,3,0,0
10964,1,5,5,0,0
10965,1,0,0,0,0
10966,0,0,0,0,0
10967,3,0,0,3,2
10968,0,3,0,0,0
10969,0,44,6,0,0
10970,2,3,3,0,0
10971,4,11,2,2,1
10972,5,11,4,2,1
10973,0,1,1,0,0
10974,2,10,2,4,2
10975,0,1,1,2,1
10976,0,6,6,2,1
10977,0,2,2,0,0
10978,0,7,1,1,0
10979,5,0,0,4,2
10980,2,13,3,2,1
10981,5,1,0,6,3
10982,0,36,5,0,0
10983,0,0,0,0,0
10984,5,1,1,4,2
10985,5,0,0,6,5
10986,1,3,0,0,0
10987,0,0,0,0,0
10988,0,0,0,0,0
10989,0,6,6,0,0
10990,5,0,0,3,2
10991,0,12,4,0,0
10992,1,20,4,0,0
10993,1,0,0,0,0
10994,3,1,1,2,1
10995,3,0,0,2,0
10996,0,0,0,0,0
10997,4,2,2,2,1
10998,0,0,0,0,0
10999,0,34,6,2,1
11000,3,0,0,2,1
11001,2,19,4,2,1
11002,0,4,4,0,0
11003,0,2,2,0,0
11004,0,0,0,0,0
11005,0,0,0,0,0
11006,1,4,4,0,0
11007,0,0,0,0,0
11008,0,0,0,2,1
11009,0,10,2,0,0
11010,0,4,4,0,0
11011,0,0,0,0,0
11012,0,2,2,0,0
11013,0,0,0,0,0
11014,2,0,0,2,1
11015,3,8,1,2,1
11016,0,2,2,0,0
11017,1,18,5,2,1
11018,1,2,2,0,0
11019,0,2,0,1,0
11020,4,2,0,7,4
11021,1,4,4,0,0
11022,0,2,2,0,0
11023,0,0,0,2,1
11024,2,0,0,0,0
11025,0,10,1,0,0
11026,3,0,0,2,1
11027,3,0,0,0,0
11028,0,0,0,0,0
11029,3,0,0,2,1
11030,0,0,0,2,1
11031,1,0,0,0,0
11032,1,4,4,0,0
11033,0,0,0,0,0
11034,3,0,0,2,1
11035,5,15,2,7,5
11036,4,38,7,4,2
11037,3,1,1,0,0
11038,3,4,4,0,0
11039,0,1,1,2,1
11040,0,2,0,0,0
11041,5,46,5,2,1
11042,1,1,1,0,0
11043,1,2,2,0,0
11044,0,1,1,0,0
11045,1,4,0,2,1
11046,2,2,2,0,0
11047,2,3,3,3,2
11048,3,53,5,2,1
11049,1,4,0,0,0
11050,0,0,0,0,0
11051,2,0,0,0,0
11052,5,1,0,2,1
11053,0,21,6,0,0
11054,0,20,2,2,1
11055,0,2,2,0,0
11056,3,6,6,2,1
11057,0,11,6,0,0
11058,4,0,0,3,2
11059,0,0,0,1,0
11060,3,0,0,2,1
11061,3,4,0,2,1
11062,5,36,4,7,5
11063,3,0,0,2,1
11064,0,0,0,2,0
11065,2,3,3,2,1
11066,2,1,1,4,2
11067,0,6,6,0,0
11068,1,26,4,0,0
11069,3,0,0,3,2
11070,3,1,0,0,0
11071,0,0,0,0,0
11072,3,4,0,2,1
11073,2,2,0,0,0
11074,1,2,0,0,0
11075,1,3,0,2,1
11076,0,0,0,0,0
11077,0,2,2,0,0
11078,0,4,0,0,0
11079,0,3,3,1,0
11080,2,0,0,0,0
11081,3,0,0,0,0
11082,2,0,0,2,1
11083,2,13,2,2,1
11084,1,0,0,0,0
11085,0,0,0,2,1
11086,3,6,6,2,1
11087,2,0,0,4,2
11088,3,0,0,2,1
11089,0,0,0,2,1
11090,3,0,0,2,1
11091,0,5,5,0,0
11092,2,3,3,2,1
11093,3,1,0,4,2
11094,0,2,0,0,0
11095,1,0,0,0,0
11096,0,0,0,0,0
11097,0,6,1,1,0
11098,0,47,4,0,0
11099,2,2,2,2,1
11100,3,1,0,3,2
11101,0,3,0,0,0
11102,0,3,3,0,0
11103,0,3,3,0,0
11104,2,0,0,2,1
11105,5,8,4,8,4
11106,5,0,0,2,1
11107,2,0,0,2,1
11108,0,3,0,2,1
11109,0,2,0,0,0
11110,0,3,0,2,0
11111,2,1,0,0,0
11112,3,4,0,0,0
11113,3,17,3,0,0
11114,0,13,3,2,1
11115,3,4,0,2,1
11116,1,1,0,0,0
11117,1,10,1,0,0
11118,1,20,3,0,0
11119,0,4,0,0,0
11120,3,0,0,0,0
11121,1,0,0,0,0
11122,4,3,3,4,3
11123,3,4,4,2,1
11124,2,28,6,2,1
11125,0,23,3,0,0
11126,1,0,0,1,0
11127,0,7,7,0,0
11128,0,2,2,0,0
11129,0,1,0,0,0
11130,0,4,4,0,0
11131,1,0,0,2,0
11132,2,2,2,2,1
11133,0,0,0,0,0
11134,2,0,0,2,1
11135,3,0,0,2,1
11136,0,0,0,0,0
11137,2,31,5,2,1
11138,0,12,5,2,1
11139,5,9,2,5,3
11140,2,2,2,2,1
11141,4,0,0,5,4
11142,5,2,0,9,5
11143,1,4,0,0,0
11144,0,13,3,0,0
11145,4,4,0,5,4
11146,0,0,0,0,0
11147,3,0,0,4,2
11148,3,13,3,0,0
11149,1,0,0,1,0
11150,0,0,0,0,0
11151,0,0,0,2,1
11152,1,7,2,0,0
11153,0,0,0,2,0
11154,0,0,0,2,1
11155,0,4,4,0,0
11156,0,0,0,0,0
11157,2,4,4,2,1
11158,2,0,0,2,1
11159,1,2,2,0,0
11160,1,2,2,2,1
11161,0,3,3,0,0
11162,5,0,0,3,2
11163,3,0,0,2,1
11164,0,7,4,0,0
11165,3,1,1,4,2
11166,0,2,0,2,1
11167,0,2,2,2,1
11168,3,17,7,2,1
11169,1,0,0,0,0
11170,0,0,0,0,0
11171,0,3,3,2,0
11172,1,0,0,0,0
11173,1,0,0,0,0
11174,0,3,0,2,0
11175,3,2,0,2,1
11176,0,1,1,2,1
11177,5,2,2,10,5
11178,3,57,8,0,0
11179,0,5,1,0,0
11180,0,0,0,0,0
11181,5,5,5,6,4
11182,1,2,0,0,0
11183,3,10,4,2,1
11184,0,1,1,0,0
11185,5,0,0,4,3
11186,0,4,0,0,0
11187,2,0,0,4,2
11188,5,1,1,6,4
11189,2,0,0,0,0
11190,0,0,0,0,0
11191,3,0,0,0,0
11192,4,0,0,5,4
11193,2,14,5,2,1
11194,1,38,5,0,0
11195,0,2,2,0,0
11196,2,0,0,0,0
11197,0,22,5,0,0
11198,3,2,0,2,1
11199,2,0,0,2,1
11200,3,4,0,2,1
11201,0,30,4,0,0
11202,0,2,0,0,0
11203,2,0,0,3,2
11204,3,0,0,4,2
11205,0,4,4,0,0
11206,4,0,0,4,2
11207,2,9,3,2,1
11208,0,0,0,0,0
11209,0,11,1,0,0
11210,3,6,6,3,2
11211,3,19,2,2,1
11212,0,0,0,0,0
11213,1,3,0,0,0
11214,3,5,1,0,0
11215,4,0,0,7,4
11216,3,0,0,2,1
11217,5,4,4,5,4
11218,1,0,0,0,0
11219,1,2,2,1,0
11220,2,2,2,2,1
11221,0,3,0,0,0
11222,0,0,0,0,0
11223,3,2,2,2,1
11224,0,0,0,2,0
11225,0,11,2,2,1
11226,5,0,0,9,5
11227,3,1,1,2,1
11228,0,2,0,0,0
11229,0,0,0,2,1
11230,0,2,2,0,0
11231,0,4,4,0,0
11232,0,1,1,0,0
11233,0,2,0,0,0
11234,1,3,3,0,0
11235,0,4,0,0,0
11236,1,10,3,0,0
11237,4,4,4,5,4
11238,5,4,4,2,1
11239,4,17,4,6,4
11240,5,0,0,9,5
11241,3,38,4,2,1
11242,0,0,0,2,1
11243,1,2,0,0,0
11244,0,2,0,2,1
11245,2,0,0,2,1
11246,1,1,1,0,0
11247,0,7,2,2,1
11248,1,2,0,2,1
11249,3,5,5,3,2
11250,0,33,3,2,1
11251,0,0,0,0,0
11252,5,4,4,6,4
11253,0,0,0,2,1
11254,3,0,0,2,1
11255,0,2,2,1,0
11256,4,2,2,2,1
11257,1,3,0,0,0
11258,3,19,3,2,1
11259,3,23,3,2,1
11260,0,0,0,0,0
11261,5,1,1,5,3
11262,0,1,1,2,1
11263,4,0,0,4,3
11264,2,0,0,3,2
11265,1,0,0,0,0
11266,1,18,5,0,0
11267,1,2,2,2,1
11268,0,5,5,0,0
11269,0,0,0,2,1
11270,4,0,0,5,3
11271,0,0,0,2,1
11272,0,1,0,0,0
11273,2,11,4,2,1
11274,1,0,0,2,1
11275,0,3,3,0,0
11276,0,30,4,1,0
11277,3,0,0,2,1
11278,0,3,0,0,0
11279,1,3,0,0,0
11280,0,2,2,0,0
11281,0,0,0,1,0
11282,1,2,0,0,0
11283,4,2,0,2,1
11284,3,4,4,2,1
11285,0,2,2,2,1
11286,0,1,1,0,0
11287,0,0,0,0,0
11288,3,4,4,4,2
11289,0,0,0,0,0
11290,0,2,0,0,0
11291,2,17,2,4,2
11292,3,0,0,0,0
11293,2,3,0,2,1
11294,0,11,8,1,0
11295,5,23,4,2,1
11296,2,1,0,2,1
11297,3,0,0,3,2
11298,0,0,0,0,0
11299,4,1,0,3,2
11300,2,29,4,2,1
11301,2,22,2,1,0
11302,0,59,6,2,1
11303,4,2,2,4,2
11304,4,0,0,6,3
11305,3,0,0,0,0
11306,3,1,0,2,1
11307,3,3,3,0,0
11308,3,10,2,2,1
11309,0,0,0,0,0
11310,3,17,2,4,2
11311,0,10,3,0,0
11312,1,44,4,0,0
11313,2,0,0,2,1
11314,3,2,2,1,0
11315,0,20,6,2,0
11316,0,0,0,0,0
11317,1,3,3,0,0
11318,0,7,1,1,0
11319,0,0,0,0,0
11320,2,18,3,2,1
11321,0,4,0,0,0
11322,0,0,0,0,0
11323,1,36,4,0,0
11324,3,4,0,2,1
11325,0,32,3,0,0
11326,1,3,0,0,0
11327,0,0,0,2,1
11328,0,0,0,0,0
11329,5,7,1,5,3
11330,4,0,0,5,3
11331,2,2,2,4,2
11332,5,0,0,10,5
11333,0,0,0,2,1
11334,1,0,0,0,0
11335,3,0,0,2,1
11336,0,3,0,0,0
11337,0,0,0,2,1
11338,0,0,0,0,0
11339,3,4,4,2,1
11340,2,0,0,0,0
11341,0,2,2,2,0
11342,0,26,3,0,0
11343,5,0,0,3,2
11344,3,2,2,3,2
11345,1,6,6,0,0
11346,2,11,1,2,1
11347,2,0,0,0,0
11348,3,12,3,2,1
11349,0,3,3,0,0
11350,1,5,5,0,0
11351,2,0,0,2,1
11352,0,3,0,0,0
11353,3,1,1,0,0
11354,4,3,3,5,4
11355,0,0,0,0,0
11356,5,0,0,2,1
11357,1,1,1,0,0
11358,4,0,0,4,3
11359,0,0,0,2,1
11360,1,0,0,2,1
11361,2,3,3,2,1
11362,0,2,0,2,1
11363,3,4,0,3,2
11364,0,2,0,2,0
11365,0,0,0,0,0
11366,0,0,0,0,0
11367,0,0,0,0,0
11368,0,2,2,2,1
11369,0,2,0,2,1
11370,3,2,0,2,1
11371,1,3,3,0,0
11372,1,6,6,0,0
11373,0,3,3,2,0
11374,0,0,0,0,0
11375,0,1,1,0,0
11376,0,4,4,0,0
11377,0,0,0,0,0
11378,1,0,0,0,0
11379,0,13,4,0,0
11380,0,2,2,0,0
11381,3,1,1,2,1
11382,1,25,3,0,0
11383,0,1,0,2,1
11384,2,12,4,2,1
11385,5,0,0,2,1
11386,1,4,0,2,1
11387,2,5,5,4,2
11388,2,0,0,2,1
11389,0,11,4,0,0
11390,0,57,8,0,0
11391,1,4,4,0,0
11392,2,0,0,3,2
11393,3,3,3,2,1
11394,3,21,2,2,1
11395,3,3,3,3,2
11396,2,8,8,2,1
11397,0,0,0,2,1
11398,4,0,0,2,1
11399,3,5,5,2,1
11400,3,1,1,2,1
11401,3,0,0,4,2
11402,2,1,0,2,1
11403,2,1,1,0,0
11404,0,13,3,0,0
11405,2,30,4,4,2
11406,2,0,0,2,1
11407,0,1,1,0,0
11408,3,0,0,2,1
11409,0,2,2,0,0
11410,1,0,0,0,0
11411,4,11,4,3,2
11412,3,6,6,3,2
11413,0,3,0,0,0
11414,2,1,0,4,2
11415,2,37,8,2,1
11416,0,0,0,0,0
11417,0,1,0,0,0
11418,0,2,0,2,1
11419,0,0,0,0,0
11420,4,0,0,3,2
11421,0,0,0,0,0
11422,0,4,0,2,1
11423,0,2,2,2,0
11424,3,4,0,0,0
11425,3,0,0,0,0
11426,0,0,0,0,0
11427,0,12,2,0,0
11428,0,3,0,1,0
11429,3,26,7,0,0
11430,1,13,5,0,0
11431,0,4,0,0,0
11432,5,0,0,2,1
11433,0,3,0,2,1
11434,1,16,2,2,1
11435,1,0,0,0,0
11436,0,43,5,0,0
11437,1,6,6,0,0
11438,3,2,0,2,1
11439,3,0,0,3,2
11440,0,1,0,0,0
11441,0,5,1,0,0
11442,0,0,0,2,1
11443,0,6,6,2,1
11444,0,2,2,0,0
11445,0,3,3,0,0
11446,0,1,1,0,0
11447,0,0,0,0,0
11448,3,0,0,2,1
11449,0,0,0,0,0
11450,4,5,5,6,3
11451,3,0,0,2,1
11452,0,2,2,2,1
11453,2,24,5,0,0
11454,0,0,0,0,0
11455,1,0,0,2,1
11456,2,0,0,4,2
11457,3,0,0,0,0
11458,1,4,0,0,0
11459,0,2,2,0,0
11460,1,23,7,2,1
11461,2,0,0,2,1
11462,2,0,0,2,1
11463,2,0,0,4,2
11464,3,9,1,3,2
11465,0,7,2,2,0
11466,1,2,2,0,0
11467,3,1,1,0,0
11468,3,0,0,2,1
11469,3,0,0,0,0
11470,0,30,3,0,0
11471,1,0,0,0,0
11472,1,9,3,0,0
11473,0,0,0,0,0
11474,0,1,0,0,0
11475,1,4,4,0,0
11476,3,1,1,4,2
11477,3,0,0,4,2
11478,0,0,0,2,1
11479,0,0,0,0,0
11480,4,33,4,5,3
11481,0,3,0,0,0
11482,0,8,8,0,0
11483,0,2,2,2,1
11484,0,7,2,0,0
11485,0,2,2,0,0
11486,5,0,0,4,3
11487,2,16,5,2,1
